lat,lon,wheelchair
52.45718,13.3281861,yes
52.4571737,13.3283389,yes
52.456435,13.3068276,yes
52.4557499,13.3059014,unknown
52.4552861,13.3160909,unknown
52.4564487,13.2738379,unknown
52.4562971,13.3220611,yes
52.4565399,13.3210965,limited
52.4565683,13.3210377,yes
52.4563231,13.3219985,yes
52.4570953,13.3205617,limited
52.4558145,13.3190933,yes
52.4555301,13.3188251,yes
52.4563632,13.2733772,unknown
52.4560783,13.290066,unknown
52.4509256,13.2695119,unknown
52.4513354,13.2825941,unknown
52.4514147,13.2825056,unknown
52.4533103,13.2865548,unknown
52.4532343,13.2864547,limited
52.4545683,13.2706708,yes
52.4526262,13.2875143,unknown
52.4527994,13.2878293,limited
52.4495599,13.2748627,yes
52.4494293,13.277137,yes
52.4537668,13.2725914,unknown
52.4505642,13.2770838,yes
52.4502117,13.2781215,yes
52.4531804,13.2718594,unknown
52.4526349,13.287921,yes
52.452868,13.2899566,limited
52.4545593,13.2722744,unknown
52.4513839,13.2751498,unknown
52.449221,13.2769658,yes
52.4539092,13.2720377,unknown
52.4356175,13.2738717,unknown
52.4345335,13.2738172,unknown
52.4379327,13.2956,unknown
52.437981,13.2951499,unknown
52.4346324,13.2737201,unknown
52.4349023,13.273455,no
52.4366212,13.2924534,unknown
52.4364145,13.2736711,unknown
52.4363765,13.2735507,unknown
52.4379767,13.2712876,unknown
52.4385108,13.2707693,yes
52.4384486,13.2707456,yes
52.4389828,13.2724213,limited
52.4390369,13.2725844,limited
52.4390502,13.2726308,no
52.4390741,13.2727288,no
52.4392858,13.2732507,no
52.4398633,13.2751636,no
52.4401691,13.2761414,no
52.4361278,13.2772086,limited
52.436621,13.276786,unknown
52.4366186,13.2895692,unknown
52.4369803,13.284825,unknown
52.4357454,13.276352,unknown
52.440495,13.2997724,yes
52.4412684,13.298998,yes
52.439468,13.3159172,yes
52.4376005,13.3155996,yes
52.4382743,13.3151915,yes
52.4399118,13.3159022,limited
52.4381145,13.3023938,yes
52.4378304,13.3141693,yes
52.4397948,13.3132339,unknown
52.4384013,13.3079426,unknown
52.4367534,13.3146331,unknown
52.4366,13.3111063,unknown
52.4359617,13.3008626,unknown
52.4364228,13.297615,unknown
52.4463792,13.2934077,limited
52.4462866,13.2935243,limited
52.4455552,13.2943798,yes
52.4464546,13.2946854,unknown
52.4461222,13.2937553,unknown
52.4453661,13.2934007,unknown
52.4494516,13.2948711,unknown
52.4461063,13.2939924,unknown
52.4470797,13.2986168,unknown
52.4461431,13.2940422,unknown
52.4500402,13.3156512,unknown
52.4498523,13.315205,unknown
52.4488384,13.3038018,no
52.4489294,13.3034925,no
52.4483688,13.3053059,no
52.4493298,13.3027853,unknown
52.4492809,13.3026511,unknown
52.4492182,13.3156214,no
52.4483198,13.3150098,no
52.4479996,13.3106798,yes
52.4482443,13.3056286,limited
52.448665,13.3133092,unknown
52.4504584,13.3093143,unknown
52.4476974,13.3054039,yes
52.4496463,13.3150607,yes
52.4492438,13.3089344,unknown
52.4484611,13.30644,unknown
52.4481742,13.3090415,unknown
52.4478061,13.3053545,unknown
52.4482419,13.3054294,unknown
52.4481896,13.3054897,no
52.4484397,13.3052539,unknown
52.4484937,13.3051196,unknown
52.4667711,13.3280162,limited
52.467044,13.3299032,yes
52.4665036,13.3279832,yes
52.4672638,13.3314612,no
52.4688809,13.3322025,limited
52.4665914,13.3298009,unknown
52.46882,13.3273668,unknown
52.4670977,13.3303293,yes
52.4677462,13.3286046,limited
52.4687972,13.3290063,no
52.4664191,13.3304313,no
52.4668944,13.3307527,limited
52.4699672,13.3340538,limited
52.4761351,13.3332271,no
52.4757749,13.3377651,limited
52.4762793,13.314261,unknown
52.4754133,13.303408,unknown
52.4753432,13.3037857,unknown
52.4751049,13.3234174,no
52.47532,13.3237587,limited
52.4753199,13.3396878,yes
52.4754358,13.3396391,limited
52.4764409,13.3288391,unknown
52.4760854,13.3287642,no
52.475761,13.339905,yes
52.4765309,13.3420435,yes
52.4763202,13.329164,unknown
52.4754632,13.3287525,unknown
52.4764907,13.3087638,unknown
52.4761624,13.3099963,unknown
52.4751968,13.3376369,unknown
52.4729916,13.2991309,yes
52.47342,13.2991379,limited
52.4729758,13.2990199,yes
52.4734336,13.2990118,no
52.4733785,13.3147401,no
52.4735483,13.314136,no
52.473462,13.3019757,yes
52.4735665,13.3020186,yes
52.4735158,13.3019968,yes
52.4735667,13.3012119,yes
52.4731913,13.3076666,limited
52.4737381,13.3019869,yes
52.4459867,13.3079431,unknown
52.4457306,13.3082137,no
52.4476838,13.3000998,unknown
52.4467726,13.3062338,limited
52.4470413,13.3067797,limited
52.4472174,13.3061247,limited
52.4447923,13.3022566,unknown
52.4456895,13.3037789,limited
52.4446126,13.3015859,unknown
52.4469421,13.3114454,no
52.4464814,13.3061884,yes
52.4465764,13.3072438,unknown
52.4470969,13.3067317,unknown
52.4469972,13.3069804,unknown
52.4471923,13.3066353,yes
52.4452657,13.3027532,unknown
52.446727,13.3072164,limited
52.4458234,13.3041219,limited
52.4473536,13.3088665,unknown
52.447382,13.3089702,unknown
52.4472029,13.3028923,unknown
52.4424947,13.3007387,unknown
52.4476551,13.3055326,limited
52.452442,13.3196289,unknown
52.4526141,13.3202586,unknown
52.4538154,13.3160678,no
52.454004,13.3166359,no
52.4542416,13.3174048,limited
52.4544536,13.3273085,yes
52.4537633,13.3158927,no
52.4542635,13.3373004,unknown
52.4542304,13.3235636,limited
52.4540617,13.299172,unknown
52.4525436,13.3132906,no
52.4526486,13.3207504,unknown
52.4543149,13.3287409,limited
52.4704996,13.3037544,unknown
52.4721456,13.2987065,unknown
52.4722859,13.298735,unknown
52.4725048,13.3146937,no
52.4722757,13.3171352,unknown
52.4725627,13.3146638,limited
52.4714454,13.319803,no
52.4713114,13.3195508,unknown
52.4723251,13.3091792,unknown
52.4724009,13.3098983,unknown
52.4717798,13.3188794,unknown
52.472109,13.3149737,limited
52.470732,13.3266989,unknown
52.4648949,13.3422927,unknown
52.460742,13.3396912,yes
52.460513,13.3397018,yes
52.460877,13.3396749,no
52.4626938,13.33946,limited
52.463673,13.3326994,yes
52.4627612,13.3348477,limited
52.4632163,13.3388227,yes
52.4641369,13.3386608,unknown
52.4641876,13.3386803,unknown
52.4658393,13.3390646,unknown
52.4669182,13.3419644,yes
52.4634598,13.3387851,limited
52.467165,13.3417515,limited
52.4673931,13.3419689,no
52.4617585,13.3396427,yes
52.4638078,13.3353201,unknown
52.4660199,13.3328344,yes
52.4660395,13.3328836,yes
52.4660343,13.3328301,yes
52.4660252,13.3328857,yes
52.4680392,13.3418882,limited
52.4637289,13.334538,yes
52.4598553,13.335147,limited
52.4584783,13.3168778,limited
52.4583252,13.3309591,unknown
52.4585264,13.3420963,unknown
52.4581708,13.3319705,unknown
52.4584446,13.324048,unknown
52.4583974,13.3047676,unknown
52.4586076,13.3274617,unknown
52.4579728,13.3289151,yes
52.4586416,13.3160972,yes
52.458182,13.32798,unknown
52.4582032,13.3222816,limited
52.4432853,13.3153846,unknown
52.4439026,13.3154417,unknown
52.4436128,13.3159115,no
52.4402885,13.3271375,unknown
52.4406812,13.3163793,unknown
52.4407826,13.3159414,unknown
52.4434717,13.3158295,unknown
52.4468487,13.315473,unknown
52.4419819,13.3270652,unknown
52.4469897,13.3155459,no
52.4471256,13.3165307,unknown
52.4438624,13.3208853,unknown
52.4440109,13.3209027,unknown
52.4456337,13.3241809,unknown
52.4458391,13.3247221,unknown
52.444187,13.3168644,unknown
52.4459402,13.3171143,unknown
52.4409882,13.3169806,unknown
52.4421689,13.3159861,unknown
52.4472337,13.3259633,unknown
52.4462632,13.3166159,no
52.4739812,13.3157064,unknown
52.4735715,13.3148363,yes
52.4740598,13.3147718,limited
52.4738247,13.3147642,unknown
52.4732498,13.3278685,no
52.4736345,13.324353,unknown
52.4735512,13.3287195,unknown
52.4740166,13.3374348,unknown
52.4740073,13.3374348,unknown
52.4740181,13.3379088,yes
52.4734406,13.3275613,yes
52.4736542,13.3217586,no
52.4733839,13.3276702,unknown
52.4740275,13.3374346,unknown
52.4740245,13.3374343,unknown
52.4740209,13.3374492,unknown
52.4740212,13.3374343,unknown
52.4743465,13.3374597,unknown
52.4743397,13.3374595,unknown
52.4746838,13.3375906,yes
52.4743238,13.3374575,unknown
52.4742963,13.3374581,yes
52.4743142,13.3374592,unknown
52.4742902,13.3374592,yes
52.4743032,13.3374583,yes
52.4743189,13.3374582,unknown
52.4742787,13.307876,limited
52.4747604,13.3280917,yes
52.4747843,13.3281126,unknown
52.4742122,13.3225369,yes
52.4633377,13.3274245,yes
52.4633965,13.3266735,yes
52.4640371,13.3279824,yes
52.4647529,13.329193,limited
52.4606822,13.3246606,yes
52.4639946,13.3252573,no
52.4626779,13.326596,unknown
52.4630559,13.3258459,yes
52.4624548,13.3237229,yes
52.4634763,13.3240187,yes
52.463016,13.3279236,no
52.4645891,13.3275852,no
52.4645638,13.3273532,yes
52.4628154,13.3247199,yes
52.4613318,13.3254529,no
52.4618166,13.3250872,no
52.467208,13.3086409,yes
52.4665039,13.3079254,no
52.4674626,13.3096639,no
52.4668466,13.3198958,no
52.4673513,13.3109506,yes
52.4643862,13.3168875,unknown
52.4667595,13.3213047,limited
52.4667558,13.3199577,no
52.4645873,13.3206364,unknown
52.4673459,13.3106649,yes
52.4643463,13.314186,unknown
52.4654801,13.3214804,unknown
52.4659416,13.3198005,unknown
52.4646387,13.3204324,unknown
52.4668934,13.3219846,no
52.4679438,13.3138535,yes
52.4661087,13.3193278,unknown
52.4643485,13.3161616,unknown
52.4726209,13.3143801,no
52.4727155,13.3172496,unknown
52.4729301,13.3141294,no
52.4729926,13.3141315,limited
52.4727366,13.3141184,limited
52.4727614,13.3148537,no
52.4728861,13.3071019,limited
52.4726683,13.3182359,yes
52.4726662,13.3182857,yes
52.472687,13.3180158,yes
52.472688,13.3179926,yes
52.4726581,13.3183256,yes
52.472691,13.3179394,yes
52.4726951,13.3179112,yes
52.4726819,13.3180524,yes
52.47269,13.317966,yes
52.4727877,13.3190997,yes
52.4727998,13.3190033,yes
52.4739983,13.3374361,unknown
52.4739804,13.3374471,unknown
52.4739889,13.3374368,unknown
52.4739893,13.3374483,unknown
52.4742216,13.3374219,unknown
52.4742429,13.3374175,unknown
52.4674492,13.3371595,unknown
52.4673193,13.3366866,unknown
52.4681596,13.3371407,unknown
52.4557704,13.3358736,unknown
52.4742569,13.3374202,unknown
52.4718354,13.335837,unknown
52.4563082,13.3387535,unknown
52.4557669,13.3386875,unknown
52.4749363,13.3376335,unknown
52.4749191,13.3376389,unknown
52.4749218,13.3376141,unknown
52.4567184,13.3353476,unknown
52.4579179,13.3219991,limited
52.4574878,13.3199639,yes
52.4580375,13.3200404,yes
52.4577074,13.3206471,yes
52.4575499,13.3206057,yes
52.4578612,13.3206784,yes
52.4577725,13.3198218,yes
52.457964,13.3202966,yes
52.4576695,13.3217662,yes
52.4578733,13.3219585,no
52.4579948,13.3263945,unknown
52.4571627,13.320436,yes
52.4559343,13.3247142,no
52.4554898,13.32583,no
52.4574202,13.3203575,yes
52.4556682,13.3220005,unknown
52.4561602,13.3241892,no
52.4509597,13.3134243,unknown
52.4519889,13.3204432,unknown
52.4518673,13.3156281,no
52.4515636,13.3111461,unknown
52.4510479,13.3410754,yes
52.4522678,13.323329,unknown
52.4522841,13.3232922,unknown
52.4522295,13.3234185,unknown
52.4515789,13.3364212,unknown
52.4513964,13.3300295,limited
52.4509635,13.3370293,yes
52.4509632,13.3370542,yes
52.4507723,13.309164,unknown
52.4520747,13.338535,unknown
52.4521064,13.3385405,unknown
52.4510012,13.3404863,unknown
52.4440071,13.3395067,yes
52.4471359,13.3418452,yes
52.4437493,13.3397112,yes
52.4471156,13.3425571,yes
52.4472141,13.3266335,unknown
52.4457256,13.3293473,yes
52.4456102,13.329891,yes
52.4472325,13.3349696,unknown
52.4471795,13.3350298,unknown
52.4460263,13.329341,yes
52.4433742,13.3313286,unknown
52.4446204,13.3387288,unknown
52.4431532,13.340597,unknown
52.443064,13.3406571,unknown
52.4472428,13.3414243,yes
52.4472168,13.3422589,unknown
52.4466949,13.3417317,limited
52.4467545,13.3418127,yes
52.4472622,13.3421455,no
52.4427042,13.332184,unknown
52.4443103,13.3396877,unknown
52.4469896,13.3419234,limited
52.4477863,13.3203443,unknown
52.4484123,13.3396721,yes
52.4486554,13.3390009,yes
52.4479626,13.3258503,unknown
52.4481928,13.330889,unknown
52.4476747,13.3299554,unknown
52.4480299,13.3406496,yes
52.4481027,13.3397351,yes
52.4492328,13.3387322,yes
52.4491162,13.3241343,unknown
52.4494259,13.3239773,unknown
52.4661691,13.3229938,unknown
52.4655917,13.3286318,yes
52.4647239,13.3261752,yes
52.4657624,13.3296578,no
52.4658858,13.3297704,no
52.464951,13.3274968,yes
52.4659913,13.3291617,limited
52.4659654,13.3304071,no
52.4659311,13.3224712,unknown
52.4657893,13.3248333,no
52.4654573,13.3262635,no
52.4652644,13.3279548,yes
52.4647726,13.3277524,yes
52.4652762,13.3277247,yes
52.4440686,13.3153344,unknown
52.4454525,13.3123751,unknown
52.4425157,13.3073545,unknown
52.4467206,13.3151241,unknown
52.4429771,13.314145,unknown
52.4429771,13.3142133,unknown
52.4429783,13.314261,unknown
52.446421,13.3129445,unknown
52.4409017,13.3128427,unknown
52.4637543,13.3310196,yes
52.4633014,13.3299229,no
52.4640428,13.3311615,limited
52.4638893,13.3315592,yes
52.4637913,13.3310762,yes
52.4638254,13.3309659,limited
52.4643492,13.3294882,limited
52.4642741,13.329598,no
52.4646368,13.3294989,no
52.4594025,13.3297698,yes
52.4636073,13.3322029,limited
52.4571522,13.3315543,yes
52.4576167,13.3198066,yes
52.4581369,13.319907,yes
52.4577485,13.3195225,yes
52.4576926,13.3193363,yes
52.4578736,13.3196203,yes
52.4601223,13.3170781,no
52.4563349,13.3125455,unknown
52.4563332,13.2995177,yes
52.4590953,13.3042982,yes
52.4833832,13.5473562,unknown
52.4844453,13.5473937,unknown
52.4780264,13.5416654,unknown
52.4506793,13.5403645,unknown
52.4508558,13.5391521,unknown
52.4508071,13.5391195,unknown
52.450628,13.5389486,no
52.4462633,13.5391231,unknown
52.4574497,13.5441238,unknown
52.4638304,13.5427449,unknown
52.4583235,13.5061214,yes
52.4421912,13.5023129,unknown
52.4440036,13.5032586,unknown
52.4453244,13.5054653,unknown
52.455464,13.5033563,unknown
52.4554297,13.5034643,unknown
52.4468262,13.5071709,yes
52.4402944,13.5052638,unknown
52.4408029,13.5057814,unknown
52.4417413,13.5061522,unknown
52.4442228,13.5055404,unknown
52.4416656,13.503402,unknown
52.4443557,13.5039451,unknown
52.4557942,13.5012839,unknown
52.4554729,13.5005267,unknown
52.4558902,13.5013303,unknown
52.4587993,13.5054296,yes
52.4354153,13.5017092,yes
52.4924697,13.4581773,unknown
52.4918367,13.5112341,unknown
52.4913548,13.4890225,yes
52.4927077,13.4585382,limited
52.4933079,13.50625,yes
52.4934855,13.5064256,limited
52.4932659,13.5064861,yes
52.493501,13.5083162,unknown
52.4927192,13.4451768,unknown
52.491656,13.4503856,unknown
52.4919267,13.5254588,yes
52.4921791,13.4455574,no
52.4916358,13.4904427,unknown
52.4929123,13.5264717,unknown
52.4532091,13.5241631,yes
52.4542633,13.517441,unknown
52.4606489,13.5217288,no
52.4588824,13.525882,limited
52.4576434,13.5325176,unknown
52.4572416,13.5269397,yes
52.4599861,13.5291836,unknown
52.459761,13.5287916,limited
52.4590549,13.528121,unknown
52.4588761,13.5271663,limited
52.4572322,13.5338473,no
52.458819,13.5256803,unknown
52.4565346,13.5195234,limited
52.4566719,13.5193384,unknown
52.4611865,13.5200628,no
52.4834604,13.5227536,yes
52.483395,13.52207,no
52.4845975,13.5193436,no
52.475141,13.523358,unknown
52.4689667,13.5226031,unknown
52.4800997,13.5209365,unknown
52.4806188,13.5225739,unknown
52.4811733,13.5227862,yes
52.4806139,13.5225627,yes
52.4804174,13.5221238,yes
52.4811788,13.5227813,yes
52.4811768,13.5227894,yes
52.4811732,13.5227929,unknown
52.4806276,13.5225777,yes
52.4739371,13.5201087,unknown
52.4709069,13.5169533,unknown
52.4869089,13.5173308,unknown
52.4867873,13.5178121,unknown
52.4654316,13.5189699,no
52.464929,13.5186876,yes
52.4344461,13.539252,yes
52.4314602,13.5376686,unknown
52.4291615,13.5355226,unknown
52.4349513,13.54123,yes
52.435147,13.5410568,yes
52.4351347,13.5404481,unknown
52.4319115,13.5346199,unknown
52.4321448,13.5350522,unknown
52.43132,13.5367706,no
52.4323357,13.5346877,yes
52.4335139,13.5347201,yes
52.4313863,13.5366657,yes
52.4338086,13.5382031,yes
52.4834584,13.5259178,unknown
52.4833933,13.5228363,yes
52.4877522,13.526864,no
52.4832281,13.5237489,yes
52.4829343,13.5260786,unknown
52.4860768,13.5252027,no
52.4869519,13.5249852,no
52.4833726,13.5262386,no
52.4822389,13.5269273,limited
52.4789503,13.5235258,unknown
52.4819826,13.5250929,yes
52.4824492,13.5250439,yes
52.4777233,13.5252974,yes
52.4812176,13.5267048,yes
52.4867973,13.5269648,unknown
52.4829471,13.5260148,yes
52.4829667,13.5260084,yes
52.4829314,13.5260148,yes
52.4829763,13.526025,yes
52.4789686,13.5234019,unknown
52.4976748,13.5209374,yes
52.4836191,13.5262479,no
52.4793418,13.5228772,unknown
52.4840191,13.5063887,unknown
52.4683561,13.4932242,unknown
52.4671684,13.5110527,limited
52.4673975,13.5129275,yes
52.4667373,13.5098933,unknown
52.4832902,13.5016748,unknown
52.4833627,13.5020856,unknown
52.4682289,13.5138227,yes
52.4679531,13.5135217,yes
52.4877367,13.4963195,unknown
52.4842911,13.5096509,unknown
52.4990197,13.5078748,unknown
52.4683563,13.5073941,unknown
52.4697031,13.4940705,unknown
52.456108,13.511823,unknown
52.45588,13.5112796,unknown
52.4507166,13.5119007,limited
52.4619496,13.5139049,limited
52.4564151,13.5091495,yes
52.4645019,13.5122301,no
52.4628829,13.5138192,limited
52.4623905,13.512063,unknown
52.4625068,13.513617,unknown
52.4566489,13.5089376,unknown
52.4586564,13.5121185,unknown
52.4575996,13.5110528,unknown
52.4553413,13.5110449,unknown
52.4539861,13.5095828,unknown
52.4576274,13.5110017,unknown
52.4624533,13.5145636,limited
52.4539237,13.5090603,unknown
52.4636877,13.5120119,unknown
52.4564311,13.5115169,unknown
52.4316895,13.5462647,unknown
52.4320183,13.5462962,unknown
52.431084,13.54721,unknown
52.4409638,13.5460488,no
52.4414131,13.5472768,unknown
52.4425541,13.5458064,unknown
52.4378013,13.5468506,yes
52.4376095,13.547001,no
52.4377473,13.5469123,yes
52.4373755,13.5470765,unknown
52.4364195,13.5443326,unknown
52.4377502,13.5461842,yes
52.4372706,13.5466224,yes
52.436166,13.5429595,no
52.4339776,13.5436635,unknown
52.4364707,13.5444834,yes
52.4365631,13.5447621,no
52.4371135,13.5463547,yes
52.4367294,13.5445869,yes
52.4366155,13.5448457,no
52.4370131,13.5459013,no
52.4364458,13.5437309,no
52.435696,13.5464933,unknown
52.4346718,13.5427413,unknown
52.4371599,13.5457545,yes
52.4375801,13.5469076,limited
52.4370633,13.545452,limited
52.4367793,13.5447188,yes
52.4373718,13.5468957,no
52.4359393,13.5431749,limited
52.4346632,13.5310701,yes
52.4349445,13.5326155,unknown
52.4324915,13.5264644,unknown
52.4327229,13.5261627,unknown
52.4297094,13.5301036,unknown
52.4299442,13.5306716,unknown
52.4289004,13.5203055,unknown
52.4298452,13.5205736,unknown
52.428977,13.5202927,unknown
52.4370568,13.5277576,unknown
52.4373109,13.5279833,unknown
52.4304018,13.5309817,unknown
52.4900089,13.3825855,yes
52.4917056,13.3825752,unknown
52.4902151,13.3824798,yes
52.4900473,13.3821649,yes
52.4931155,13.3832044,yes
52.4932194,13.3835204,yes
52.4922165,13.3827905,no
52.492664,13.3829619,no
52.4933153,13.3830598,unknown
52.4930816,13.382625,unknown
52.4900953,13.3836758,yes
52.4940252,13.3834234,no
52.4928898,13.382046,yes
52.4900931,13.3837738,limited
52.4985391,13.3835149,unknown
52.4933094,13.3837152,limited
52.4940701,13.3834424,unknown
52.4942131,13.3834775,yes
52.4942623,13.3834906,yes
52.4950452,13.3837733,unknown
52.503844,13.3837544,yes
52.4919719,13.383162,unknown
52.4916957,13.3821568,unknown
52.4859846,13.3611155,yes
52.4882652,13.361927,no
52.4857109,13.3610287,yes
52.4851753,13.365312,unknown
52.4881467,13.3678205,limited
